순번,연도,관할기관,이름,소속,직위,본인과의 관계,종전가액,증가액,감소액,현재가액
2465,2012,정부공직자윤리위원회,최금락,대통령실,홍보수석비서관,건물,"1,280,000",0,0,"1,280,000"
2466,2012,정부공직자윤리위원회,최금락,대통령실,홍보수석비서관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"29,421",0,0,"29,421"
2467,2012,정부공직자윤리위원회,최금락,대통령실,홍보수석비서관,예금,"972,762","97,310","39,888","1,030,184"
2468,2012,정부공직자윤리위원회,최금락,대통령실,홍보수석비서관,유가증권,"20,484",755,99,"21,140"
2469,2012,정부공직자윤리위원회,최금락,대통령실,홍보수석비서관,채무,"-541,928","-5,697",0,-547625
2470,2012,정부공직자윤리위원회,최금락,대통령실,홍보수석비서관,고지거부 및 등록제외사항,0,0,0,0
2471,2012,정부공직자윤리위원회,최금락,대통령실,홍보수석비서관,총계,"1,785,105","102,811","39,987","1,847,929"
2472,2012,정부공직자윤리위원회,안광찬,대통령실,국가위기관리실장,건물,"982,172",0,"35,743","946,429"
2473,2012,정부공직자윤리위원회,안광찬,대통령실,국가위기관리실장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"32,800",0,"5,000","27,800"
2474,2012,정부공직자윤리위원회,안광찬,대통령실,국가위기관리실장,예금,"221,012","133,031","113,925","240,118"
2475,2012,정부공직자윤리위원회,안광찬,대통령실,국가위기관리실장,유가증권,0,848,0,848
2476,2012,정부공직자윤리위원회,안광찬,대통령실,국가위기관리실장,채무,"-606,949","-287,647","-283,128",-611468
2477,2012,정부공직자윤리위원회,안광찬,대통령실,국가위기관리실장,고지거부 및 등록제외사항,"10,278",0,"10,278",0
2478,2012,정부공직자윤리위원회,안광찬,대통령실,국가위기관리실장,총계,"639,313","-153,768","-118,182","603,727"
2479,2012,정부공직자윤리위원회,장다사로,대통령실,총무기획관,건물,"690,000","164,000",0,"854,000"
2480,2012,정부공직자윤리위원회,장다사로,대통령실,총무기획관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"10,430",0,690,"9,740"
2481,2012,정부공직자윤리위원회,장다사로,대통령실,총무기획관,예금,"181,018","104,409","75,102","210,325"
2482,2012,정부공직자윤리위원회,장다사로,대통령실,총무기획관,채무,"-279,720","-22,296","-2,477",-299539
2483,2012,정부공직자윤리위원회,장다사로,대통령실,총무기획관,총계,"601,728","246,113","73,315","774,526"
2484,2012,정부공직자윤리위원회,이동우,대통령실,기획관리실장,토지,"241,926",9,"1,426","240,509"
2485,2012,정부공직자윤리위원회,이동우,대통령실,기획관리실장,건물,"325,800","553,500","153,000","726,300"
2486,2012,정부공직자윤리위원회,이동우,대통령실,기획관리실장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"2,000",0,0,"2,000"
2487,2012,정부공직자윤리위원회,이동우,대통령실,기획관리실장,예금,"370,255","75,714","307,485","138,484"
2488,2012,정부공직자윤리위원회,이동우,대통령실,기획관리실장,채권,"290,000",0,"290,000",0
2489,2012,정부공직자윤리위원회,이동우,대통령실,기획관리실장,채무,"-118,494","-87,040","-1,028",-204506
2490,2012,정부공직자윤리위원회,이동우,대통령실,기획관리실장,총계,"1,111,487","542,183","750,883","902,787"
2491,2012,정부공직자윤리위원회,이종화,대통령실,국제경제보좌관,건물,"946,000","800,000","50,000","1,696,000"
2492,2012,정부공직자윤리위원회,이종화,대통령실,국제경제보좌관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"25,000",0,"3,750","21,250"
2493,2012,정부공직자윤리위원회,이종화,대통령실,국제경제보좌관,예금,"385,120","96,540","297,957","183,703"
