순번,연도,관할기관,이름,소속,직위,구분,종전가액,증가액,감소액,현재가액
14596,2014,정부공직자윤리위원회,심규환,경상남도 의회,의원,총계,"370,231","256,134","148,608","477,757"
14597,2014,정부공직자윤리위원회,양해영,경상남도 의회,의원,건물,"324,015",0,0,"324,015"
14598,2014,정부공직자윤리위원회,양해영,경상남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"19,560",0,978,"18,582"
14599,2014,정부공직자윤리위원회,양해영,경상남도 의회,의원,예금,"123,839","46,710","42,670","127,879"
14600,2014,정부공직자윤리위원회,양해영,경상남도 의회,의원,유가증권,"1,315","12,066",667,"12,714"
14601,2014,정부공직자윤리위원회,양해영,경상남도 의회,의원,채무,"-368,010","-70,158","-59,720","-378,448"
14602,2014,정부공직자윤리위원회,양해영,경상남도 의회,의원,총계,"100,719","-11,382","-15,405","104,742"
14603,2014,정부공직자윤리위원회,여영국,경상남도 의회,의원,건물,"254,802","16,397",0,"271,199"
14604,2014,정부공직자윤리위원회,여영국,경상남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"4,900",0,600,"4,300"
14605,2014,정부공직자윤리위원회,여영국,경상남도 의회,의원,예금,"42,546","37,336","17,356","62,526"
14606,2014,정부공직자윤리위원회,여영국,경상남도 의회,의원,채무,"-309,232","-30,000","-40,212","-299,020"
14607,2014,정부공직자윤리위원회,여영국,경상남도 의회,의원,총계,"-6,984","23,733","-22,256","39,005"
14608,2014,정부공직자윤리위원회,원경숙,경상남도 의회,의원,건물,"578,205","2,808","350,346","230,667"
14609,2014,정부공직자윤리위원회,원경숙,경상남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"48,169",0,"1,439","46,730"
14610,2014,정부공직자윤리위원회,원경숙,경상남도 의회,의원,예금,"97,292","178,102","39,046","236,348"
14611,2014,정부공직자윤리위원회,원경숙,경상남도 의회,의원,채무,"-391,897","-18,942","-321,897","-88,942"
14612,2014,정부공직자윤리위원회,원경숙,경상남도 의회,의원,금 및 백금,"52,500",0,0,"52,500"
14613,2014,정부공직자윤리위원회,원경숙,경상남도 의회,의원,보석류,"117,000",0,0,"117,000"
14614,2014,정부공직자윤리위원회,원경숙,경상남도 의회,의원,총계,"501,269","161,968","68,934","594,303"
14615,2014,정부공직자윤리위원회,이길종,경상남도 의회,의원,건물,"10,000",0,0,"10,000"
14616,2014,정부공직자윤리위원회,이길종,경상남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"2,550","6,500","2,550","6,500"
14617,2014,정부공직자윤리위원회,이길종,경상남도 의회,의원,예금,"70,987","52,729","13,330","110,386"
14618,2014,정부공직자윤리위원회,이길종,경상남도 의회,의원,채무,"-1,166","-4,019","-1,166","-4,019"
14619,2014,정부공직자윤리위원회,이길종,경상남도 의회,의원,총계,"82,371","55,210","14,714","122,867"
14620,2014,정부공직자윤리위원회,이성용,경상남도 의회,의원,토지,"157,891",72,"10,828","147,135"
14621,2014,정부공직자윤리위원회,이성용,경상남도 의회,의원,건물,"103,300","2,200",0,"105,500"
14622,2014,정부공직자윤리위원회,이성용,경상남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"9,520",0,520,"9,000"
14623,2014,정부공직자윤리위원회,이성용,경상남도 의회,의원,예금,"119,649","39,614","18,219","141,044"
14624,2014,정부공직자윤리위원회,이성용,경상남도 의회,의원,채무,"-208,410",0,"-8,154","-200,256"
14625,2014,정부공직자윤리위원회,이성용,경상남도 의회,의원,금 및 백금,"5,812",0,0,"5,812"
14626,2014,정부공직자윤리위원회,이성용,경상남도 의회,의원,총계,"187,762","41,886","21,413","208,235"
14627,2014,정부공직자윤리위원회,이영재,경상남도 의회,의원,토지,"9,498","1,334",948,"9,884"
14628,2014,정부공직자윤리위원회,이영재,경상남도 의회,의원,건물,"28,000","3,000",0,"31,000"
14629,2014,정부공직자윤리위원회,이영재,경상남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"6,263",0,803,"5,460"
14630,2014,정부공직자윤리위원회,이영재,경상남도 의회,의원,예금,"75,892","16,285","23,648","68,529"
14631,2014,정부공직자윤리위원회,이영재,경상남도 의회,의원,유가증권,"1,488,920",0,"506,975","981,945"
14632,2014,정부공직자윤리위원회,이영재,경상남도 의회,의원,채권,"1,047,400",0,0,"1,047,400"
14633,2014,정부공직자윤리위원회,이영재,경상남도 의회,의원,채무,"-273,716","-22,308","-24,463","-271,561"
14634,2014,정부공직자윤리위원회,이영재,경상남도 의회,의원,총계,"2,382,257","-1,689","507,911","1,872,657"
14635,2014,정부공직자윤리위원회,이재열,경상남도 의회,의원,토지,"44,723","6,376",0,"51,099"
14636,2014,정부공직자윤리위원회,이재열,경상남도 의회,의원,건물,"256,300","4,400",0,"260,700"
14637,2014,정부공직자윤리위원회,이재열,경상남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"10,733",0,953,"9,780"
14638,2014,정부공직자윤리위원회,이재열,경상남도 의회,의원,예금,"96,902","110,363","62,702","144,563"
14639,2014,정부공직자윤리위원회,이재열,경상남도 의회,의원,유가증권,"2,443",0,158,"2,285"
14640,2014,정부공직자윤리위원회,이재열,경상남도 의회,의원,채무,"-80,000","-111,787","-80,000","-111,787"
14641,2014,정부공직자윤리위원회,이재열,경상남도 의회,의원,금 및 백금,829,0,0,829
14642,2014,정부공직자윤리위원회,이재열,경상남도 의회,의원,고지거부 및 등록제외사항,"254,212",0,"254,212",0
14643,2014,정부공직자윤리위원회,이재열,경상남도 의회,의원,총계,"586,142","9,352","238,025","357,469"
14644,2014,정부공직자윤리위원회,이종엽,경상남도 의회,의원,토지,"60,849","4,945","1,005","64,789"
14645,2014,정부공직자윤리위원회,이종엽,경상남도 의회,의원,건물,"107,966",280,"90,126","18,120"
14646,2014,정부공직자윤리위원회,이종엽,경상남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"14,500",255,"4,070","10,685"
14647,2014,정부공직자윤리위원회,이종엽,경상남도 의회,의원,예금,"210,629","120,556","69,370","261,815"
14648,2014,정부공직자윤리위원회,이종엽,경상남도 의회,의원,채무,"-62,057","-20,075","-60,084","-22,048"
14649,2014,정부공직자윤리위원회,이종엽,경상남도 의회,의원,총계,"331,887","105,961","104,487","333,361"
14650,2014,정부공직자윤리위원회,이천기,경상남도 의회,의원,건물,"159,000",0,"20,000","139,000"
14651,2014,정부공직자윤리위원회,이천기,경상남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"9,800",0,900,"8,900"
14652,2014,정부공직자윤리위원회,이천기,경상남도 의회,의원,예금,"57,080","12,394","20,069","49,405"
14653,2014,정부공직자윤리위원회,이천기,경상남도 의회,의원,채무,"-73,142","-73,017","-70,186","-75,973"
14654,2014,정부공직자윤리위원회,이천기,경상남도 의회,의원,총계,"152,738","-60,623","-29,217","121,332"
14655,2014,정부공직자윤리위원회,이흥범,경상남도 의회,의원,토지,"70,892","4,348",0,"75,240"
14656,2014,정부공직자윤리위원회,이흥범,경상남도 의회,의원,건물,"1,161,526","2,999","23,728","1,140,797"
14657,2014,정부공직자윤리위원회,이흥범,경상남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"19,150","24,060","4,950","38,260"
14658,2014,정부공직자윤리위원회,이흥범,경상남도 의회,의원,예금,"111,625","50,497","39,394","122,728"
14659,2014,정부공직자윤리위원회,이흥범,경상남도 의회,의원,채무,"-152,846","-15,000","-2,846","-165,000"
14660,2014,정부공직자윤리위원회,이흥범,경상남도 의회,의원,총계,"1,210,347","66,904","65,226","1,212,025"
14661,2014,정부공직자윤리위원회,임경숙,경상남도 의회,의원,토지,"397,451","45,237",0,"442,688"
14662,2014,정부공직자윤리위원회,임경숙,경상남도 의회,의원,건물,"896,063",0,"64,769","831,294"
14663,2014,정부공직자윤리위원회,임경숙,경상남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"9,830",0,0,"9,830"
14664,2014,정부공직자윤리위원회,임경숙,경상남도 의회,의원,예금,"119,481","7,770","31,407","95,844"
14665,2014,정부공직자윤리위원회,임경숙,경상남도 의회,의원,채무,"-681,708","-588,995","-570,000","-700,703"
14666,2014,정부공직자윤리위원회,임경숙,경상남도 의회,의원,회원권,"5,000",0,0,"5,000"
14667,2014,정부공직자윤리위원회,임경숙,경상남도 의회,의원,고지거부 및 등록제외사항,0,0,0,0
14668,2014,정부공직자윤리위원회,임경숙,경상남도 의회,의원,총계,"746,117","-535,988","-473,824","683,953"
14669,2014,정부공직자윤리위원회,정동한,경상남도 의회,의원,토지,"501,445","117,098",0,"618,543"
14670,2014,정부공직자윤리위원회,정동한,경상남도 의회,의원,건물,"508,000","36,000","92,500","451,500"
14671,2014,정부공직자윤리위원회,정동한,경상남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"55,800","12,370","9,800","58,370"
14672,2014,정부공직자윤리위원회,정동한,경상남도 의회,의원,예금,"256,948","132,802","96,731","293,019"
14673,2014,정부공직자윤리위원회,정동한,경상남도 의회,의원,채무,"-595,117","-17,646","-69,062","-543,701"
14674,2014,정부공직자윤리위원회,정동한,경상남도 의회,의원,총계,"727,076","280,624","129,969","877,731"
14675,2014,정부공직자윤리위원회,정연희,경상남도 의회,의원,토지,"236,425","68,284","25,347","279,362"
14676,2014,정부공직자윤리위원회,정연희,경상남도 의회,의원,건물,"767,897","40,192","59,897","748,192"
14677,2014,정부공직자윤리위원회,정연희,경상남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"45,000",0,"3,000","42,000"
14678,2014,정부공직자윤리위원회,정연희,경상남도 의회,의원,예금,"1,687,572","64,158","567,627","1,184,103"
14679,2014,정부공직자윤리위원회,정연희,경상남도 의회,의원,채권,"1,130,000",0,0,"1,130,000"
14680,2014,정부공직자윤리위원회,정연희,경상남도 의회,의원,채무,"-457,492","-9,341","-112,492","-354,341"
14681,2014,정부공직자윤리위원회,정연희,경상남도 의회,의원,고지거부 및 등록제외사항,0,0,0,0
14682,2014,정부공직자윤리위원회,정연희,경상남도 의회,의원,총계,"3,409,402","163,293","543,379","3,029,316"
14683,2014,정부공직자윤리위원회,정인태,경상남도 의회,의원,토지,"623,462","91,719","5,882","709,299"
14684,2014,정부공직자윤리위원회,정인태,경상남도 의회,의원,건물,"304,443","11,443",0,"315,886"
14685,2014,정부공직자윤리위원회,정인태,경상남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"4,000",0,800,"3,200"
14686,2014,정부공직자윤리위원회,정인태,경상남도 의회,의원,예금,"70,919","20,696","9,688","81,927"
14687,2014,정부공직자윤리위원회,정인태,경상남도 의회,의원,채무,"-520,546","-430,105","-405,989","-544,662"
14688,2014,정부공직자윤리위원회,정인태,경상남도 의회,의원,고지거부 및 등록제외사항,"2,773",0,"2,773",0
14689,2014,정부공직자윤리위원회,정인태,경상남도 의회,의원,총계,"485,051","-306,247","-386,846","565,650"
14690,2014,정부공직자윤리위원회,정재환,경상남도 의회,의원,건물,"534,736","1,768",0,"536,504"
14691,2014,정부공직자윤리위원회,정재환,경상남도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"49,205",0,"15,258","33,947"
14692,2014,정부공직자윤리위원회,정재환,경상남도 의회,의원,예금,"349,762","179,128","256,956","271,934"
14693,2014,정부공직자윤리위원회,정재환,경상남도 의회,의원,유가증권,"6,996",0,684,"6,312"
14694,2014,정부공직자윤리위원회,정재환,경상남도 의회,의원,채권,"20,000","20,000",0,"40,000"
14695,2014,정부공직자윤리위원회,정재환,경상남도 의회,의원,채무,"-82,161","-110,136","-25,744","-166,553"
14696,2014,정부공직자윤리위원회,정재환,경상남도 의회,의원,고지거부 및 등록제외사항,"79,567",0,"79,567",0
14697,2014,정부공직자윤리위원회,정재환,경상남도 의회,의원,총계,"958,105","90,760","326,721","722,144"
14698,2014,정부공직자윤리위원회,정판용,경상남도 의회,의원,토지,"53,078",0,0,"53,078"
14699,2014,정부공직자윤리위원회,정판용,경상남도 의회,의원,건물,"192,400","3,900","20,682","175,618"
