순번,연도,관할기관,성명,소속,직위,재산 대분류,종전가액,증가액,감소액,현재가액
226,2013,국회공직자윤리위원회,김미희,국회,국회의원,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
227,2013,국회공직자윤리위원회,김미희,국회,국회의원,총계,"89,384 ","-132,040 ","-82,649 ","39,993 "
228,2013,국회공직자윤리위원회,김민기,국회,국회의원,토지,"312,260 ",0 ,"312,260 ",0 
229,2013,국회공직자윤리위원회,김민기,국회,국회의원,건물,"140,000 ",0 ,0 ,"140,000 "
230,2013,국회공직자윤리위원회,김민기,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"13,760 ",0 ,510 ,"13,250 "
231,2013,국회공직자윤리위원회,김민기,국회,국회의원,예금,"112,811 ","105,758 ","23,751 ","194,818 "
232,2013,국회공직자윤리위원회,김민기,국회,국회의원,채권,"70,000 ","20,000 ","20,000 ","70,000 "
233,2013,국회공직자윤리위원회,김민기,국회,국회의원,채무,"-315,992 ",0 ,"-315,992 ",0 
234,2013,국회공직자윤리위원회,김민기,국회,국회의원,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
235,2013,국회공직자윤리위원회,김민기,국회,국회의원,총계,"332,839 ","125,758 ","40,529 ","418,068 "
236,2013,국회공직자윤리위원회,김상민,국회,국회의원,건물,"299,000 ","30,000 ","15,000 ","314,000 "
237,2013,국회공직자윤리위원회,김상민,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"77,898 ",480 ,"10,618 ","67,760 "
238,2013,국회공직자윤리위원회,김상민,국회,국회의원,예금,"37,385 ","145,885 ","1,036 ","182,234 "
239,2013,국회공직자윤리위원회,김상민,국회,국회의원,채권,0 ,"25,000 ",0 ,"25,000 "
240,2013,국회공직자윤리위원회,김상민,국회,국회의원,채무,"-472,019 ","-58,951 ","-9,417 ","-521,553 "
241,2013,국회공직자윤리위원회,김상민,국회,국회의원,총계,"-57,736 ","142,414 ","17,237 ","67,441 "
242,2013,국회공직자윤리위원회,김상훈,국회,국회의원,건물,"308,000 ","260,000 ",0 ,"568,000 "
243,2013,국회공직자윤리위원회,김상훈,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"55,210 ",0 ,"10,890 ","44,320 "
244,2013,국회공직자윤리위원회,김상훈,국회,국회의원,예금,"30,003 ","20,252 ",4 ,"50,251 "
245,2013,국회공직자윤리위원회,김상훈,국회,국회의원,유가증권,"21,297 ",475 ,"6,612 ","15,160 "
246,2013,국회공직자윤리위원회,김상훈,국회,국회의원,채권,"53,000 ","2,500 ",0 ,"55,500 "
247,2013,국회공직자윤리위원회,김상훈,국회,국회의원,채무,"-37,574 ","-225,519 ","-20,880 ","-242,213 "
248,2013,국회공직자윤리위원회,김상훈,국회,국회의원,총계,"429,936 ","57,708 ","-3,374 ","491,018 "
249,2013,국회공직자윤리위원회,김상희,국회,국회의원,토지,1 ,0 ,0 ,1 
250,2013,국회공직자윤리위원회,김상희,국회,국회의원,건물,"256,000 ","20,000 ","44,000 ","232,000 "
251,2013,국회공직자윤리위원회,김상희,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"20,610 ",0 ,"2,450 ","18,160 "
252,2013,국회공직자윤리위원회,김상희,국회,국회의원,예금,"477,067 ","225,696 ","185,150 ","517,613 "
253,2013,국회공직자윤리위원회,김상희,국회,국회의원,유가증권,"39,555 ",0 ,"39,555 ",0 
254,2013,국회공직자윤리위원회,김상희,국회,국회의원,총계,"793,233 ","245,696 ","271,155 ","767,774 "
255,2013,국회공직자윤리위원회,김선동,국회,국회의원,토지,"28,781 ","1,313 ",0 ,"30,094 "
256,2013,국회공직자윤리위원회,김선동,국회,국회의원,건물,"103,000 ",0 ,0 ,"103,000 "
257,2013,국회공직자윤리위원회,김선동,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"18,036 ","3,534 ",0 ,"21,570 "
258,2013,국회공직자윤리위원회,김선동,국회,국회의원,예금,"124,652 ","47,472 ","44,243 ","127,881 "
259,2013,국회공직자윤리위원회,김선동,국회,국회의원,채권,0 ,"30,000 ",0 ,"30,000 "
260,2013,국회공직자윤리위원회,김선동,국회,국회의원,채무,"-216,965 ","-18,224 ","-2,092 ","-233,097 "
261,2013,국회공직자윤리위원회,김선동,국회,국회의원,총계,"57,504 ","64,095 ","42,151 ","79,448 "
262,2013,국회공직자윤리위원회,김성곤,국회,국회의원,건물,"587,132 ","20,364 ",0 ,"607,496 "
263,2013,국회공직자윤리위원회,김성곤,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"27,770 ",0 ,"5,510 ","22,260 "
264,2013,국회공직자윤리위원회,김성곤,국회,국회의원,예금,"250,185 ","139,779 ","18,051 ","371,913 "
265,2013,국회공직자윤리위원회,김성곤,국회,국회의원,채무,"-358,919 ","-224,697 ","-210,865 ","-372,751 "
266,2013,국회공직자윤리위원회,김성곤,국회,국회의원,총계,"506,168 ","-64,554 ","-187,304 ","628,918 "
267,2013,국회공직자윤리위원회,김성주,국회,국회의원,토지,"8,677 ",0 ,0 ,"8,677 "
268,2013,국회공직자윤리위원회,김성주,국회,국회의원,건물,"199,900 ","20,000 ",0 ,"219,900 "
269,2013,국회공직자윤리위원회,김성주,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"6,410 ",0 ,0 ,"6,410 "
270,2013,국회공직자윤리위원회,김성주,국회,국회의원,예금,"236,370 ","205,948 ","74,334 ","367,984 "
271,2013,국회공직자윤리위원회,김성주,국회,국회의원,채권,"15,000 ",0 ,0 ,"15,000 "
272,2013,국회공직자윤리위원회,김성주,국회,국회의원,채무,"-149,240 ","-29,980 ","-135,240 ","-43,980 "
273,2013,국회공직자윤리위원회,김성주,국회,국회의원,합명·합자·유한회사 출자지분,"100,000 ",0 ,0 ,"100,000 "
274,2013,국회공직자윤리위원회,김성주,국회,국회의원,총계,"417,117 ","195,968 ","-60,906 ","673,991 "
275,2013,국회공직자윤리위원회,김성찬,국회,국회의원,건물,"1,178,000 ","759,000 ","578,000 ","1,359,000 "
276,2013,국회공직자윤리위원회,김성찬,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"26,970 ",0 ,540 ,"26,430 "
277,2013,국회공직자윤리위원회,김성찬,국회,국회의원,예금,"277,883 ","177,948 ","200,069 ","255,762 "
278,2013,국회공직자윤리위원회,김성찬,국회,국회의원,유가증권,0 ,"4,452 ",0 ,"4,452 "
279,2013,국회공직자윤리위원회,김성찬,국회,국회의원,채권,0 ,"10,000 ",0 ,"10,000 "
280,2013,국회공직자윤리위원회,김성찬,국회,국회의원,채무,"-350,000 ","-342,644 ","-250,000 ","-442,644 "
281,2013,국회공직자윤리위원회,김성찬,국회,국회의원,총계,"1,132,853 ","608,756 ","528,609 ","1,213,000 "
282,2013,국회공직자윤리위원회,김성태,국회,국회의원,건물,"1,230,100 ",0 ,"75,185 ","1,154,915 "
283,2013,국회공직자윤리위원회,김성태,국회,국회의원,예금,"414,221 ","518,822 ","241,502 ","691,541 "
284,2013,국회공직자윤리위원회,김성태,국회,국회의원,유가증권,"131,731 ","51,623 ","90,018 ","93,336 "
285,2013,국회공직자윤리위원회,김성태,국회,국회의원,채무,"-655,200 ","-140,590 ","-5,200 ","-790,590 "
286,2013,국회공직자윤리위원회,김성태,국회,국회의원,총계,"1,120,852 ","429,855 ","401,505 ","1,149,202 "
287,2013,국회공직자윤리위원회,김세연,국회,국회의원,토지,"8,078,514 ","399,048 ","7,010 ","8,470,552 "
288,2013,국회공직자윤리위원회,김세연,국회,국회의원,건물,"8,134,832 ","2,840,792 ",0 ,"10,975,624 "
289,2013,국회공직자윤리위원회,김세연,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"53,530 ","32,250 ","5,440 ","80,340 "
290,2013,국회공직자윤리위원회,김세연,국회,국회의원,예금,"249,829 ","1,142,316 ","8,993 ","1,383,152 "
291,2013,국회공직자윤리위원회,김세연,국회,국회의원,유가증권,"82,436,372 ","70,665,753 ","86,208,975 ","66,893,150 "
292,2013,국회공직자윤리위원회,김세연,국회,국회의원,채권,"136,034 ","1,743 ","1,297 ","136,480 "
293,2013,국회공직자윤리위원회,김세연,국회,국회의원,채무,"-633,312 ",0 ,"-520,812 ","-112,500 "
294,2013,국회공직자윤리위원회,김세연,국회,국회의원,회원권,"162,000 ",0 ,0 ,"162,000 "
295,2013,국회공직자윤리위원회,김세연,국회,국회의원,비영리법인 출연재산,0 ,0 ,0 ,0 
296,2013,국회공직자윤리위원회,김세연,국회,국회의원,고지거부 및 등록제외사항,"15,978,738 ",0 ,"15,978,738 ",0 
297,2013,국회공직자윤리위원회,김세연,국회,국회의원,총계,"114,596,537 ","75,081,902 ","101,689,641 ","87,988,798 "
298,2013,국회공직자윤리위원회,김승남,국회,국회의원,토지,"23,917 ",965 ,0 ,"24,882 "
299,2013,국회공직자윤리위원회,김승남,국회,국회의원,건물,"86,970 ",0 ,0 ,"86,970 "
300,2013,국회공직자윤리위원회,김승남,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"35,400 ",0 ,"5,120 ","30,280 "
301,2013,국회공직자윤리위원회,김승남,국회,국회의원,예금,"179,586 ","264,284 ","125,164 ","318,706 "
302,2013,국회공직자윤리위원회,김승남,국회,국회의원,채무,"-43,737 ","-165,265 ","-43,737 ","-165,265 "
303,2013,국회공직자윤리위원회,김승남,국회,국회의원,총계,"282,136 ","99,984 ","86,547 ","295,573 "
304,2013,국회공직자윤리위원회,김영록,국회,국회의원,토지,"9,249 ",454 ,0 ,"9,703 "
305,2013,국회공직자윤리위원회,김영록,국회,국회의원,건물,"520,825 ","80,000 ","2,335 ","598,490 "
306,2013,국회공직자윤리위원회,김영록,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"18,240 ","47,387 ",0 ,"65,627 "
307,2013,국회공직자윤리위원회,김영록,국회,국회의원,예금,"207,902 ","113,236 ","21,305 ","299,833 "
308,2013,국회공직자윤리위원회,김영록,국회,국회의원,채무,0 ,"-23,097 ",0 ,"-23,097 "
309,2013,국회공직자윤리위원회,김영록,국회,국회의원,총계,"756,216 ","217,980 ","23,640 ","950,556 "
310,2013,국회공직자윤리위원회,김영우,국회,국회의원,건물,"403,000 ","39,000 ","33,000 ","409,000 "
311,2013,국회공직자윤리위원회,김영우,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"14,860 ",0 ,0 ,"14,860 "
312,2013,국회공직자윤리위원회,김영우,국회,국회의원,예금,"170,745 ","98,587 ","13,639 ","255,693 "
313,2013,국회공직자윤리위원회,김영우,국회,국회의원,채무,"-56,175 ",0 ,"-56,175 ",0 
314,2013,국회공직자윤리위원회,김영우,국회,국회의원,총계,"532,430 ","137,587 ","-9,536 ","679,553 "
315,2013,국회공직자윤리위원회,김영주,국회,국회의원,건물,"587,000 ",0 ,"37,000 ","550,000 "
316,2013,국회공직자윤리위원회,김영주,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,0 ,"8,555 ",0 ,"8,555 "
317,2013,국회공직자윤리위원회,김영주,국회,국회의원,예금,"486,439 ","246,879 ","202,687 ","530,631 "
318,2013,국회공직자윤리위원회,김영주,국회,국회의원,채무,"-50,000 ",0 ,"-50,000 ",0 
319,2013,국회공직자윤리위원회,김영주,국회,국회의원,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
320,2013,국회공직자윤리위원회,김영주,국회,국회의원,총계,"1,023,439 ","255,434 ","189,687 ","1,089,186 "
321,2013,국회공직자윤리위원회,金永柱,국회,국회의원,토지,"1,897,526 ","136,448 ","26,264 ","2,007,710 "
322,2013,국회공직자윤리위원회,金永柱,국회,국회의원,건물,"4,159,303 ","2,267 ","59,013 ","4,102,557 "
323,2013,국회공직자윤리위원회,金永柱,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"234,277 ",0 ,"56,027 ","178,250 "
324,2013,국회공직자윤리위원회,金永柱,국회,국회의원,예금,"273,350 ","116,261 ","57,480 ","332,131 "
325,2013,국회공직자윤리위원회,金永柱,국회,국회의원,유가증권,"743,526 ","72,799 ","6,795 ","809,530 "
326,2013,국회공직자윤리위원회,金永柱,국회,국회의원,채무,"-3,617,322 ","-2,761,000 ","-1,361,214 ","-5,017,108 "
327,2013,국회공직자윤리위원회,金永柱,국회,국회의원,회원권,"140,740 ",0 ,"113,040 ","27,700 "
328,2013,국회공직자윤리위원회,金永柱,국회,국회의원,고지거부 및 등록제외사항,"251,706 ",0 ,"251,706 ",0 
329,2013,국회공직자윤리위원회,金永柱,국회,국회의원,총계,"4,083,106 ","-2,433,225 ","-790,889 ","2,440,770 "
330,2013,국회공직자윤리위원회,김영환,국회,국회의원,토지,"59,831 ","4,302 ",0 ,"64,133 "
331,2013,국회공직자윤리위원회,김영환,국회,국회의원,건물,"2,893,500 ","10,000 ",0 ,"2,903,500 "
332,2013,국회공직자윤리위원회,김영환,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"906,950 ","266,401 ","74,000 ","1,099,351 "
333,2013,국회공직자윤리위원회,김영환,국회,국회의원,예금,"280,006 ","120,575 ","85,682 ","314,899 "
334,2013,국회공직자윤리위원회,김영환,국회,국회의원,유가증권,"277,920 ",0 ,0 ,"277,920 "
335,2013,국회공직자윤리위원회,김영환,국회,국회의원,채무,"-3,997,926 ","-479,714 ","-76,604 ","-4,401,036 "
336,2013,국회공직자윤리위원회,김영환,국회,국회의원,총계,"420,281 ","-78,436 ","83,078 ","258,767 "
337,2013,국회공직자윤리위원회,김용익,국회,국회의원,토지,"143,600 ",0 ,0 ,"143,600 "
338,2013,국회공직자윤리위원회,김용익,국회,국회의원,건물,"337,320 ",0 ,0 ,"337,320 "
339,2013,국회공직자윤리위원회,김용익,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"11,230 ",0 ,0 ,"11,230 "
340,2013,국회공직자윤리위원회,김용익,국회,국회의원,예금,"256,153 ","92,260 ","17,992 ","330,421 "
341,2013,국회공직자윤리위원회,김용익,국회,국회의원,채권,"87,000 ",0 ,0 ,"87,000 "
342,2013,국회공직자윤리위원회,김용익,국회,국회의원,채무,"-314,969 ","-109,171 ","-104,235 ","-319,905 "
343,2013,국회공직자윤리위원회,김용익,국회,국회의원,총계,"520,334 ","-16,911 ","-86,243 ","589,666 "
344,2013,국회공직자윤리위원회,김용태,국회,국회의원,건물,"621,000 ",0 ,"18,000 ","603,000 "
345,2013,국회공직자윤리위원회,김용태,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"22,200 ",0 ,"13,120 ","9,080 "
346,2013,국회공직자윤리위원회,김용태,국회,국회의원,예금,"272,006 ","216,605 ","157,675 ","330,936 "
347,2013,국회공직자윤리위원회,김용태,국회,국회의원,채무,"-230,000 ","-78,847 ","-50,000 ","-258,847 "
348,2013,국회공직자윤리위원회,김용태,국회,국회의원,총계,"685,206 ","137,758 ","138,795 ","684,169 "
349,2013,국회공직자윤리위원회,김우남,국회,국회의원,토지,"264,729 ","6,435 ","5,044 ","266,120 "
350,2013,국회공직자윤리위원회,김우남,국회,국회의원,건물,"326,900 ","106,500 ","2,000 ","431,400 "
351,2013,국회공직자윤리위원회,김우남,국회,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"13,750 ",0 ,960 ,"12,790 "
352,2013,국회공직자윤리위원회,김우남,국회,국회의원,예금,"1,150,523 ","492,820 ","607,515 ","1,035,828 "
353,2013,국회공직자윤리위원회,김우남,국회,국회의원,채권,0 ,"10,000 ",0 ,"10,000 "
354,2013,국회공직자윤리위원회,김우남,국회,국회의원,채무,0 ,"-49,685 ",0 ,"-49,685 "
355,2013,국회공직자윤리위원회,김우남,국회,국회의원,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
