순번,연도,관할기관,성명,소속,직위,재산 대분류,종전가액,증가액,감소액,현재가액
5372,2015,정부공직자윤리위원회,최원병,농림축산식품부 농업협동조합중앙회,회장,보석류,"6,508 ",0 ,0 ,"6,508 "
5373,2015,정부공직자윤리위원회,최원병,농림축산식품부 농업협동조합중앙회,회장,회원권,"18,216 ",0 ,0 ,"18,216 "
5374,2015,정부공직자윤리위원회,최원병,농림축산식품부 농업협동조합중앙회,회장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
5375,2015,정부공직자윤리위원회,최원병,농림축산식품부 농업협동조합중앙회,회장,총계,"2,564,674 ","880,221 ","604,960 ","2,839,935 "
5376,2015,정부공직자윤리위원회,이성희,농림축산식품부 농업협동조합중앙회,감사위원장,토지,"3,559,961 ","68,124 ","1,510 ","3,626,575 "
5377,2015,정부공직자윤리위원회,이성희,농림축산식품부 농업협동조합중앙회,감사위원장,건물,"1,126,424 ","10,023 ","32,000 ","1,104,447 "
5378,2015,정부공직자윤리위원회,이성희,농림축산식품부 농업협동조합중앙회,감사위원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"15,180 ",0 ,"4,580 ","10,600 "
5379,2015,정부공직자윤리위원회,이성희,농림축산식품부 농업협동조합중앙회,감사위원장,예금,"381,905 ","30,105 ","227,773 ","184,237 "
5380,2015,정부공직자윤리위원회,이성희,농림축산식품부 농업협동조합중앙회,감사위원장,유가증권,"48,608 ","42,407 ","11,166 ","79,849 "
5381,2015,정부공직자윤리위원회,이성희,농림축산식품부 농업협동조합중앙회,감사위원장,채무,"-167,822 ",-3 ,0 ,"-167,825 "
5382,2015,정부공직자윤리위원회,이성희,농림축산식품부 농업협동조합중앙회,감사위원장,회원권,"20,000 ",0 ,0 ,"20,000 "
5383,2015,정부공직자윤리위원회,이성희,농림축산식품부 농업협동조합중앙회,감사위원장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
5384,2015,정부공직자윤리위원회,이성희,농림축산식품부 농업협동조합중앙회,감사위원장,총계,"4,984,256 ","150,656 ","277,029 ","4,857,883 "
5385,2015,정부공직자윤리위원회,윤상직,산업통상자원부,장관,토지,"108,931 ","6,267 ",0 ,"115,198 "
5386,2015,정부공직자윤리위원회,윤상직,산업통상자원부,장관,건물,"730,000 ",0 ,"9,000 ","721,000 "
5387,2015,정부공직자윤리위원회,윤상직,산업통상자원부,장관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"52,120 ",0 ,"21,430 ","30,690 "
5388,2015,정부공직자윤리위원회,윤상직,산업통상자원부,장관,현금,"1,000 ",0 ,"1,000 ",0 
5389,2015,정부공직자윤리위원회,윤상직,산업통상자원부,장관,예금,"916,498 ","812,824 ","698,975 ","1,030,347 "
5390,2015,정부공직자윤리위원회,윤상직,산업통상자원부,장관,유가증권,351 ,256 ,351 ,256 
5391,2015,정부공직자윤리위원회,윤상직,산업통상자원부,장관,총계,"1,808,900 ","819,347 ","730,756 ","1,897,491 "
5392,2015,정부공직자윤리위원회,이관섭,산업통상자원부,제1차관,건물,"1,554,000 ",0 ,"48,000 ","1,506,000 "
5393,2015,정부공직자윤리위원회,이관섭,산업통상자원부,제1차관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"29,120 ",0 ,"1,000 ","28,120 "
5394,2015,정부공직자윤리위원회,이관섭,산업통상자원부,제1차관,예금,"1,766,875 ","89,652 ","318,925 ","1,537,602 "
5395,2015,정부공직자윤리위원회,이관섭,산업통상자원부,제1차관,유가증권,"194,901 ","121,897 ",0 ,"316,798 "
5396,2015,정부공직자윤리위원회,이관섭,산업통상자원부,제1차관,채무,"-650,000 ",0 ,0 ,"-650,000 "
5397,2015,정부공직자윤리위원회,이관섭,산업통상자원부,제1차관,회원권,"66,000 ",0 ,0 ,"66,000 "
5398,2015,정부공직자윤리위원회,이관섭,산업통상자원부,제1차관,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
5399,2015,정부공직자윤리위원회,이관섭,산업통상자원부,제1차관,총계,"2,960,896 ","211,549 ","367,925 ","2,804,520 "
5400,2015,정부공직자윤리위원회,문재도,산업통상자원부,제2차관,토지,"417,324 ","8,457 ",0 ,"425,781 "
5401,2015,정부공직자윤리위원회,문재도,산업통상자원부,제2차관,건물,"1,297,990 ","410,000 ","591,024 ","1,116,966 "
5402,2015,정부공직자윤리위원회,문재도,산업통상자원부,제2차관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"21,680 ",0 ,"2,580 ","19,100 "
5403,2015,정부공직자윤리위원회,문재도,산업통상자원부,제2차관,예금,"482,260 ","555,620 ","328,726 ","709,154 "
5404,2015,정부공직자윤리위원회,문재도,산업통상자원부,제2차관,채무,"-60,000 ","-60,000 ","-60,000 ","-60,000 "
5405,2015,정부공직자윤리위원회,문재도,산업통상자원부,제2차관,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
5406,2015,정부공직자윤리위원회,문재도,산업통상자원부,제2차관,총계,"2,159,254 ","914,077 ","862,330 ","2,211,001 "
5407,2015,정부공직자윤리위원회,김준동,산업통상자원부,기획조정실장,토지,"16,242 ","2,904 ",0 ,"19,146 "
5408,2015,정부공직자윤리위원회,김준동,산업통상자원부,기획조정실장,건물,"877,120 ","420,000 ","678,000 ","619,120 "
5409,2015,정부공직자윤리위원회,김준동,산업통상자원부,기획조정실장,예금,"72,631 ","47,381 ","2,475 ","117,537 "
5410,2015,정부공직자윤리위원회,김준동,산업통상자원부,기획조정실장,채무,"-631,201 ","-95,440 ","-436,228 ","-290,413 "
5411,2015,정부공직자윤리위원회,김준동,산업통상자원부,기획조정실장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
5412,2015,정부공직자윤리위원회,김준동,산업통상자원부,기획조정실장,총계,"334,792 ","374,845 ","244,247 ","465,390 "
5413,2015,정부공직자윤리위원회,권평오,산업통상자원부,무역투자실장,건물,"701,000 ","20,300 ","8,000 ","713,300 "
5414,2015,정부공직자윤리위원회,권평오,산업통상자원부,무역투자실장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"17,070 ",0 ,70 ,"17,000 "
5415,2015,정부공직자윤리위원회,권평오,산업통상자원부,무역투자실장,예금,"96,461 ","8,913 ","5,003 ","100,371 "
5416,2015,정부공직자윤리위원회,권평오,산업통상자원부,무역투자실장,채권,0 ,"20,000 ",0 ,"20,000 "
5417,2015,정부공직자윤리위원회,권평오,산업통상자원부,무역투자실장,채무,"-352,600 ","-7,730 ",0 ,"-360,330 "
5418,2015,정부공직자윤리위원회,권평오,산업통상자원부,무역투자실장,총계,"461,931 ","41,483 ","13,073 ","490,341 "
5419,2015,정부공직자윤리위원회,박청원,산업통상자원부,산업정책실장,건물,"721,000 ","240,000 ","183,000 ","778,000 "
5420,2015,정부공직자윤리위원회,박청원,산업통상자원부,산업정책실장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"10,000 ","20,000 ","10,000 ","20,000 "
5421,2015,정부공직자윤리위원회,박청원,산업통상자원부,산업정책실장,현금,"10,000 ",0 ,"10,000 ",0 
5422,2015,정부공직자윤리위원회,박청원,산업통상자원부,산업정책실장,예금,"589,066 ","254,221 ","104,763 ","738,524 "
5423,2015,정부공직자윤리위원회,박청원,산업통상자원부,산업정책실장,유가증권,"49,227 ",0 ,"11,270 ","37,957 "
5424,2015,정부공직자윤리위원회,박청원,산업통상자원부,산업정책실장,채권,"86,000 ",0 ,"50,000 ","36,000 "
5425,2015,정부공직자윤리위원회,박청원,산업통상자원부,산업정책실장,채무,"-97,630 ","-80,000 ","-31,630 ","-146,000 "
5426,2015,정부공직자윤리위원회,박청원,산업통상자원부,산업정책실장,총계,"1,367,663 ","434,221 ","337,403 ","1,464,481 "
5427,2015,정부공직자윤리위원회,황규연,산업통상자원부,산업기반실장,토지,"16,683 ","2,214 ",0 ,"18,897 "
5428,2015,정부공직자윤리위원회,황규연,산업통상자원부,산업기반실장,건물,"633,000 ",0 ,0 ,"633,000 "
5429,2015,정부공직자윤리위원회,황규연,산업통상자원부,산업기반실장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"15,000 ",0 ,340 ,"14,660 "
5430,2015,정부공직자윤리위원회,황규연,산업통상자원부,산업기반실장,예금,"438,112 ","88,379 ","77,845 ","448,646 "
5431,2015,정부공직자윤리위원회,황규연,산업통상자원부,산업기반실장,총계,"1,102,795 ","90,593 ","78,185 ","1,115,203 "
5432,2015,정부공직자윤리위원회,우태희,산업통상자원부,통상교섭실장,건물,"1,281,000 ",0 ,"296,000 ","985,000 "
5433,2015,정부공직자윤리위원회,우태희,산업통상자원부,통상교섭실장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"27,000 ",0 ,"3,000 ","24,000 "
5434,2015,정부공직자윤리위원회,우태희,산업통상자원부,통상교섭실장,예금,"555,860 ","309,575 ","245,022 ","620,413 "
5435,2015,정부공직자윤리위원회,우태희,산업통상자원부,통상교섭실장,유가증권,"169,827 ","33,252 ","7,876 ","195,203 "
5436,2015,정부공직자윤리위원회,우태희,산업통상자원부,통상교섭실장,채권,"30,000 ",0 ,0 ,"30,000 "
5437,2015,정부공직자윤리위원회,우태희,산업통상자원부,통상교섭실장,채무,"-13,000 ",0 ,0 ,"-13,000 "
5438,2015,정부공직자윤리위원회,우태희,산업통상자원부,통상교섭실장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
5439,2015,정부공직자윤리위원회,우태희,산업통상자원부,통상교섭실장,총계,"2,050,687 ","342,827 ","551,898 ","1,841,616 "
5440,2015,정부공직자윤리위원회,정양호,산업통상자원부,에너지자원실장,건물,"725,000 ","5,000 ",0 ,"730,000 "
5441,2015,정부공직자윤리위원회,정양호,산업통상자원부,에너지자원실장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"19,180 ",0 ,0 ,"19,180 "
5442,2015,정부공직자윤리위원회,정양호,산업통상자원부,에너지자원실장,예금,"476,951 ","90,513 ","160,005 ","407,459 "
5443,2015,정부공직자윤리위원회,정양호,산업통상자원부,에너지자원실장,총계,"1,221,131 ","95,513 ","160,005 ","1,156,639 "
5444,2015,정부공직자윤리위원회,성시헌,산업통상자원부,국가기술표준원장,건물,"852,000 ","1,333,119 ","773,000 ","1,412,119 "
5445,2015,정부공직자윤리위원회,성시헌,산업통상자원부,국가기술표준원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"25,390 ",0 ,"4,190 ","21,200 "
5446,2015,정부공직자윤리위원회,성시헌,산업통상자원부,국가기술표준원장,예금,"80,604 ","20,320 ","13,697 ","87,227 "
5447,2015,정부공직자윤리위원회,성시헌,산업통상자원부,국가기술표준원장,유가증권,"7,700 ",0 ,680 ,"7,020 "
5448,2015,정부공직자윤리위원회,성시헌,산업통상자원부,국가기술표준원장,채권,"35,000 ",0 ,"35,000 ",0 
5449,2015,정부공직자윤리위원회,성시헌,산업통상자원부,국가기술표준원장,채무,"-457,750 ","-662,781 ","-304,000 ","-816,531 "
5450,2015,정부공직자윤리위원회,성시헌,산업통상자원부,국가기술표준원장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
5451,2015,정부공직자윤리위원회,성시헌,산업통상자원부,국가기술표준원장,총계,"542,944 ","690,658 ","522,567 ","711,035 "
5452,2015,정부공직자윤리위원회,이운호,산업통상자원부 무역위원회,상임위원,토지,0 ,"36,710 ",0 ,"36,710 "
5453,2015,정부공직자윤리위원회,이운호,산업통상자원부 무역위원회,상임위원,건물,"789,000 ","8,100 ","7,000 ","790,100 "
5454,2015,정부공직자윤리위원회,이운호,산업통상자원부 무역위원회,상임위원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"9,410 ",0 ,480 ,"8,930 "
5455,2015,정부공직자윤리위원회,이운호,산업통상자원부 무역위원회,상임위원,예금,"150,383 ","121,924 ","92,489 ","179,818 "
5456,2015,정부공직자윤리위원회,이운호,산업통상자원부 무역위원회,상임위원,채무,"-482,580 ",0 ,"-18,870 ","-463,710 "
5457,2015,정부공직자윤리위원회,이운호,산업통상자원부 무역위원회,상임위원,총계,"466,213 ","166,734 ","81,099 ","551,848 "
5458,2015,정부공직자윤리위원회,권혁수,산업통상자원부 대한석탄공사,사장,토지,"448,138 ",0 ,0 ,"448,138 "
5459,2015,정부공직자윤리위원회,권혁수,산업통상자원부 대한석탄공사,사장,건물,"1,008,000 ","533,000 ",0 ,"1,541,000 "
5460,2015,정부공직자윤리위원회,권혁수,산업통상자원부 대한석탄공사,사장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"56,800 ",0 ,0 ,"56,800 "
5461,2015,정부공직자윤리위원회,권혁수,산업통상자원부 대한석탄공사,사장,예금,"684,378 ","458,958 ","579,430 ","563,906 "
5462,2015,정부공직자윤리위원회,권혁수,산업통상자원부 대한석탄공사,사장,유가증권,"108,758 ","16,159 ","77,679 ","47,238 "
5463,2015,정부공직자윤리위원회,권혁수,산업통상자원부 대한석탄공사,사장,채무,"-223,000 ","-140,000 ","-223,000 ","-140,000 "
5464,2015,정부공직자윤리위원회,권혁수,산업통상자원부 대한석탄공사,사장,보석류,0 ,"3,000 ",0 ,"3,000 "
5465,2015,정부공직자윤리위원회,권혁수,산업통상자원부 대한석탄공사,사장,총계,"2,083,074 ","871,117 ","434,109 ","2,520,082 "
5466,2015,정부공직자윤리위원회,황천모,산업통상자원부 대한석탄공사,상임감사,토지,"3,458 ","1,976 ",0 ,"5,434 "
5467,2015,정부공직자윤리위원회,황천모,산업통상자원부 대한석탄공사,상임감사,건물,"148,000 ","11,000 ",0 ,"159,000 "
5468,2015,정부공직자윤리위원회,황천모,산업통상자원부 대한석탄공사,상임감사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"10,800 ",0 ,0 ,"10,800 "
5469,2015,정부공직자윤리위원회,황천모,산업통상자원부 대한석탄공사,상임감사,예금,"91,894 ","92,736 ","41,793 ","142,837 "
5470,2015,정부공직자윤리위원회,황천모,산업통상자원부 대한석탄공사,상임감사,유가증권,"12,749 ","11,124 ","12,749 ","11,124 "
5471,2015,정부공직자윤리위원회,황천모,산업통상자원부 대한석탄공사,상임감사,채무,"-175,000 ","-8,506 ","-10,500 ","-173,006 "
5472,2015,정부공직자윤리위원회,황천모,산업통상자원부 대한석탄공사,상임감사,고지거부 및 등록제외사항,"46,069 ",0 ,"46,069 ",0 
